user_id,age,country,signup_date
4789,44,AU,2024-06-14
4790,35,US,2024-01-07
4791,21,IN,2024-06-06
4792,18,IN,2024-04-29
4793,35,CA,2024-05-26
4794,18,US,2024-02-04
4795,43,UK,2024-06-09
4796,43,US,2024-06-09
4797,30,IN,2024-03-18
4798,37,CA,2024-02-07
4799,37,CA,2024-05-17
4800,40,UK,2024-01-28
4801,27,CA,2024-04-09
4802,44,CA,2024-02-07
4803,28,CA,2024-05-23
4804,26,CA,2024-05-03
4805,26,CA,2024-05-28
4806,22,IN,2024-04-01
4807,43,US,2024-04-06
4808,18,AU,2024-01-06
4809,34,CA,2024-06-17
4810,39,AU,2024-05-06
4811,19,AU,2024-01-15
4812,41,IN,2024-04-17
4813,30,CA,2024-05-10
4814,26,AU,2024-02-12
4815,21,CA,2024-02-16
4816,22,UK,2024-04-08
4817,28,UK,2024-01-14
4818,41,UK,2024-06-05
4819,36,AU,2024-05-11
4820,38,UK,2024-06-02
4821,20,IN,2024-04-24
4822,29,IN,2024-05-19
4823,43,AU,2024-01-02
4824,36,CA,2024-05-24
4825,36,US,2024-02-04
4826,30,CA,2024-01-10
4827,24,CA,2024-04-21
4828,32,CA,2024-06-19
4829,40,CA,2024-01-21
4830,24,US,2024-01-15
4831,43,UK,2024-06-11
4832,25,CA,2024-04-21
4833,22,IN,2024-05-05
4834,38,AU,2024-03-25
4835,31,AU,2024-03-25
4836,21,IN,2024-06-20
4837,40,CA,2024-01-05
4838,27,US,2024-04-26
4839,37,UK,2024-05-25
4840,32,AU,2024-05-28
4841,35,UK,2024-03-12
4842,37,US,2024-03-14
4843,30,AU,2024-02-20
4844,25,UK,2024-06-17
4845,26,US,2024-01-24
4846,33,UK,2024-05-31
4847,36,CA,2024-02-07
4848,33,US,2024-02-13
4849,24,UK,2024-06-10
4850,31,CA,2024-03-15
4851,31,CA,2024-04-04
4852,42,US,2024-01-23
4853,44,IN,2024-05-03
4854,21,AU,2024-03-26
4855,43,US,2024-02-12
4856,32,CA,2024-02-09
4857,20,CA,2024-02-16
4858,22,US,2024-06-17
4859,18,IN,2024-06-23
4860,20,AU,2024-01-20
4861,32,UK,2024-04-18
4862,41,US,2024-03-08
4863,44,AU,2024-01-24
4864,25,AU,2024-02-05
4865,21,CA,2024-02-14
4866,19,UK,2024-05-09
4867,41,US,2024-01-28
4868,41,CA,2024-06-02
4869,27,CA,2024-01-23
4870,21,IN,2024-06-12
4871,20,AU,2024-03-31
4872,19,US,2024-05-13
4873,42,US,2024-06-11
4874,34,US,2024-04-12
4875,40,CA,2024-02-07
4876,38,IN,2024-06-11
4877,41,UK,2024-04-03
4878,37,CA,2024-02-22
4879,40,UK,2024-02-07
4880,30,IN,2024-02-12
4881,22,AU,2024-04-12
4882,38,US,2024-04-23
4883,26,UK,2024-01-04
4884,42,CA,2024-01-05
4885,42,UK,2024-03-08
4886,39,AU,2024-05-02
4887,23,US,2024-06-21
4888,22,UK,2024-03-20
4889,42,AU,2024-06-01
4890,27,CA,2024-01-11
4891,25,IN,2024-06-05
4892,24,CA,2024-06-10
4893,24,US,2024-05-21
4894,23,CA,2024-04-29
4895,38,CA,2024-05-31
4896,37,CA,2024-06-15
4897,20,CA,2024-01-26
4898,36,US,2024-06-19
4899,39,AU,2024-02-05
4900,32,UK,2024-06-15
4901,21,IN,2024-05-23
4902,29,UK,2024-05-01
4903,23,UK,2024-02-28
4904,36,IN,2024-04-05
4905,21,US,2024-01-06
4906,32,IN,2024-04-07
4907,26,US,2024-02-25
4908,22,UK,2024-05-15
4909,30,US,2024-04-03
4910,40,AU,2024-01-27
4911,43,IN,2024-06-03
4912,35,AU,2024-04-29
4913,22,UK,2024-06-22
4914,42,IN,2024-06-17
4915,33,UK,2024-01-25
4916,44,AU,2024-03-26
4917,36,UK,2024-05-25
4918,31,IN,2024-01-12
4919,42,IN,2024-03-27
4920,33,UK,2024-06-27
4921,44,IN,2024-04-18
4922,32,IN,2024-06-15
4923,39,UK,2024-03-29
4924,21,AU,2024-01-10
4925,24,IN,2024-03-14
4926,33,IN,2024-03-17
4927,41,IN,2024-02-23
4928,39,IN,2024-06-05
4929,38,UK,2024-04-11
4930,39,AU,2024-06-17
4931,38,AU,2024-05-16
4932,25,US,2024-06-13
4933,34,IN,2024-05-21
4934,33,IN,2024-04-10
4935,44,US,2024-03-13
4936,40,AU,2024-03-12
4937,27,CA,2024-06-15
4938,27,CA,2024-06-16
4939,44,AU,2024-02-23
4940,19,IN,2024-01-03
4941,26,CA,2024-04-20
4942,34,UK,2024-06-09
4943,28,UK,2024-04-05
4944,27,US,2024-03-11
4945,39,AU,2024-01-19
4946,42,AU,2024-02-03
4947,34,CA,2024-02-19
4948,21,IN,2024-06-23
4949,33,AU,2024-02-15
4950,37,CA,2024-03-23
4951,32,CA,2024-02-20
4952,42,AU,2024-02-23
4953,44,CA,2024-03-30
4954,38,US,2024-03-21
4955,22,US,2024-04-27
4956,23,AU,2024-06-04
4957,34,IN,2024-01-19
4958,18,US,2024-01-27
4959,42,US,2024-06-24
4960,36,AU,2024-05-26
4961,21,UK,2024-06-27
4962,34,CA,2024-01-07
4963,26,US,2024-06-05
4964,41,UK,2024-06-19
4965,19,IN,2024-03-09
4966,25,UK,2024-04-03
4967,32,AU,2024-04-22
4968,24,IN,2024-04-16
4969,44,IN,2024-04-29
4970,23,UK,2024-05-15
4971,18,AU,2024-06-18
4972,32,US,2024-02-11
4973,40,UK,2024-01-13
4974,43,US,2024-06-02
4975,24,UK,2024-01-18
4976,42,US,2024-02-11
4977,34,UK,2024-02-20
4978,19,IN,2024-04-22
4979,44,CA,2024-05-23
4980,26,IN,2024-04-10
4981,26,US,2024-01-03
4982,30,AU,2024-03-19
4983,23,IN,2024-04-07
4984,23,CA,2024-06-21
4985,37,US,2024-05-29
4986,37,IN,2024-01-23
4987,38,UK,2024-02-28
4988,20,AU,2024-04-22
4989,34,US,2024-03-08
4990,34,IN,2024-02-23
4991,29,US,2024-02-26
4992,33,UK,2024-05-30
4993,32,CA,2024-04-20
4994,30,IN,2024-02-29
4995,40,US,2024-03-13
4996,18,US,2024-02-24
4997,34,US,2024-04-26
4998,20,CA,2024-03-03
4999,43,US,2024-02-24
5000,32,AU,2024-01-25
